adj_M1,adj_M2,adj_M1M2,unadj_M1,unadj_M2,unadj_M1M2,sample_size,seed
15.96753799711167,21.076244184207056,25.075380264776733,12.068583584433433,6.9598773973380474,2.9607413167683703,2000.0,314.0
15.957514340083904,21.090418626815662,25.019797697563988,14.483303738814577,9.350399452082819,5.421020381334493,5000.0,314.0
15.54572119846646,21.099426051825027,24.651670154709038,9.55043610022971,3.9967312468711427,0.44448714398713207,100.0,837.0
16.048319212152997,21.560387397857298,25.40711875538245,7.9974756658294055,2.4854074801251045,-1.3613238774000465,500.0,837.0
15.942339171335448,21.13166842440647,24.99768896776164,12.355547461570296,7.166218208499274,3.300197665144104,1000.0,837.0
15.940836101102356,21.022894945471826,24.916411672431806,14.046761974732206,8.964703130362736,5.071186403402756,2000.0,837.0
15.980895679577998,20.980656816794628,24.99038467324648,13.498327906876646,8.498566769660016,4.488838913208163,5000.0,837.0
15.636786218372286,20.74841369992764,24.64771278109089,15.841479307331163,10.72985182577581,6.830552744612561,100.0,196.0
16.232563230979757,21.067823680909633,24.956196011568387,13.059648778788407,8.22438832885853,4.336015998199777,500.0,196.0
16.250518602189544,21.09926396759684,25.160554874606916,14.004833632478501,9.156088267071205,5.094797360061129,1000.0,196.0
15.893989885524348,20.782630726007362,24.855689092328838,10.684125741020758,5.795484900537744,1.7224265342162681,2000.0,196.0
16.057649176002286,21.01803975876806,25.023326333711395,16.42887856853757,11.468487985771795,7.463201410828461,5000.0,196.0
15.516503683650647,21.111603233856393,25.090370962144597,11.666637601430011,6.071538051224266,2.0927703229360617,100.0,213.0
16.557097348963666,21.53792611444959,25.33018093439763,15.29267349591779,10.311844730431865,6.519589910483823,500.0,213.0
15.77308810911488,20.890712483042442,24.732467316587083,15.921337511077283,10.803713137149721,6.96195830360508,1000.0,213.0
16.146340002079256,21.0904401825306,25.003957291975247,13.482691706265918,8.538591525814574,4.625074416369927,2000.0,213.0
15.979410189688295,21.0290320917523,25.035913149686827,12.168940327987379,7.119318425923375,3.1124373679888464,5000.0,213.0
16.098003203236814,19.59036055972625,24.05687170457,16.56353266076163,13.071175304272195,8.604664159428445,100.0,738.0
15.711410158514084,21.30032067464834,25.24157263056803,10.50572156173736,4.9168110456031044,0.975559089683415,500.0,738.0
16.00538801047449,20.990263299362887,24.951556086647358,10.171318718394318,5.186443429505921,1.2251506422214504,1000.0,738.0
15.896968294657938,21.1691777678505,24.977344061637794,11.670251750509266,6.398042277316705,2.58987598352941,2000.0,738.0
15.995081625643849,20.986004543247482,25.014958121720177,13.435945972614348,8.445023055010715,4.41606947653802,5000.0,738.0
15.857604173619201,21.644395183885138,25.281892105858226,20.819247239675207,15.03245622940927,11.394959307436181,100.0,147.0
16.39272126268485,21.461113247745004,25.2721611489561,12.803636853511833,7.73524486845168,3.924196967240583,500.0,147.0
16.15567618463455,20.924958250137948,24.84008401556104,12.627798494043297,7.8585164285399,3.9433906631168085,1000.0,147.0
16.05643230887884,20.909850071622706,24.944110166106483,15.082887316639379,10.229469553895512,6.1952094594117355,2000.0,147.0
15.903058611368714,20.993059603501024,24.984169176959682,15.693443822510083,10.603442830377773,6.612333256919115,5000.0,147.0
14.974499487548506,21.286792681357348,25.142030164596385,12.13001385048456,5.817720656675718,1.9624831734366808,100.0,173.0
16.25716536605035,20.65472964478746,24.69162864710801,12.419298719449898,8.021734440712791,3.9848354383922384,500.0,173.0
15.887723410210484,20.928692269072762,24.951822609061246,15.935037299473478,10.8940684406112,6.870938100622716,1000.0,173.0
16.066710391069094,21.2856340298991,25.078187078078123,12.29528008702048,7.076356448190474,3.2838034000114504,2000.0,173.0
15.921720917825581,21.216579582232242,25.073938181777365,14.93579864941151,9.640939985004849,5.783581385459726,5000.0,173.0
16.098105424302403,20.939448090329584,25.31108009038757,-0.07623868242950493,-4.917581348456686,-9.289213348514672,100.0,644.0
15.707298496635701,20.16224930630723,24.401687006073587,12.453923641279133,7.9989728316076025,3.759535131841247,500.0,644.0
15.781857741151406,20.74085024961785,24.97128389771879,6.963540701628027,2.0045481931615825,-2.225885454939359,1000.0,644.0
16.34486964374647,20.62518756838339,24.931154795453907,10.299936891141272,6.019618966504353,1.7136517394338355,2000.0,644.0
16.211496243668186,21.173268117389455,25.128550998493765,14.556052801486338,9.59428092776507,5.63899804666076,5000.0,644.0
15.654599683352153,21.82630799465303,25.415563734674336,13.034740542161366,6.86303223086049,3.2737764908391824,100.0,324.0
16.386563659196767,20.48119928050265,24.836671432025284,9.942318700261076,5.847683078955193,1.4922109274325592,500.0,324.0
15.736983918366882,20.76414442445794,24.956851205360834,12.294650700623187,7.2674901945321295,3.074783413629234,1000.0,324.0
15.949398499560715,20.847864917869373,24.958357523673392,15.015061460943564,10.116595042634906,6.006102436830886,2000.0,324.0
16.009662876190845,20.818443289463815,24.952073013855497,14.520113074826696,9.711332661553726,5.577702937162044,5000.0,324.0
15.588354098158682,20.722625770312824,24.918320057855972,21.774554571688448,16.640282899534306,12.444588611991158,100.0,211.0
15.623545985137639,21.191899908556195,25.06436306286802,21.408614794347642,15.840260870929086,11.967797716617262,500.0,211.0
15.938182939285959,20.96651716145425,24.942751256139346,11.716788560796907,6.688454338628617,2.71222024394352,1000.0,211.0
16.136156591498988,21.12434745638302,25.072564613470405,13.933094180956054,8.944903316072022,4.996686158984637,2000.0,211.0
15.972202737517414,21.027423397982083,25.029780403546802,12.984177748449113,7.928957087984443,3.926600082419725,5000.0,211.0
15.845948995311858,19.961507350844393,24.435282446029262,14.345904537956173,10.230346182423638,5.756571087238768,100.0,509.0
15.475091910198543,20.752962165756976,24.912836835509907,18.096420853160964,12.818550597602531,8.6586759278496,500.0,509.0
16.0673804403799,20.785844418532122,24.91409119407212,8.551174704230156,3.8327107260779343,-0.2955360494620649,1000.0,509.0
16.0797260488728,21.165499610203554,25.1050322370794,14.513024803527586,9.427251242196832,5.487718615320986,2000.0,509.0
15.933091428228146,20.861366825830537,24.952461625936927,13.600838559582265,8.672563161979873,4.581468361873483,5000.0,509.0
15.656995486778335,21.447870549611473,25.126602343194456,20.24937353452748,14.458498471694341,10.779766678111358,100.0,439.0
16.205196267352378,21.011987837196124,25.085344157412088,20.25993698451135,15.453145414667603,11.379789094451638,500.0,439.0
16.08369769122828,21.44271119140842,25.227283941532804,16.900881938106863,11.541868437926723,7.7572956878023405,1000.0,439.0
16.22619103946785,20.91021919286552,24.947861868895053,12.804957723673198,8.120929570275528,4.083286894245994,2000.0,439.0
15.993154386494709,20.959930349653845,24.98567653694399,15.924378143463201,10.957602180304065,6.931855993013919,5000.0,439.0
15.417210446729186,22.26632183939985,25.64656576373273,10.034009130960982,3.184897738290317,-0.19534618604256337,100.0,946.0
15.984542245850548,21.137234783821008,25.00133587351649,14.18800112057609,9.03530858260563,5.171207492910149,500.0,946.0
15.905601942631648,20.810957702695525,24.924695836438715,8.822278561307925,3.9169228012440485,-0.19681533249914196,1000.0,946.0
15.957002430726114,20.984000871195455,24.95594222734141,12.385682513831945,7.358684073362603,3.3867427172166487,2000.0,946.0
15.971245778345711,20.781649323613948,24.952708603296223,12.779499235930736,7.969095690662499,3.798036410980224,5000.0,946.0
16.603149328163553,22.227603908183873,25.59161158622716,15.433232509027796,9.808777929007476,6.44477025096419,100.0,353.0
15.893064937345173,21.08360333970674,25.10902091613498,12.435402627176174,7.244864224814606,3.2194466483863664,500.0,353.0
15.699911618319497,20.641907148761618,24.75957736630653,15.352058155497048,10.410062625054927,6.292392407510015,1000.0,353.0
15.997514248858806,20.787101851946538,24.88761049192025,12.696884002834693,7.907296399746961,3.8067877597732505,2000.0,353.0
16.177054943096543,21.060262776157302,25.06898594635325,13.08617703297687,8.202969199916112,4.194246029720162,5000.0,353.0
15.99693750115405,19.62526524216578,24.594769696449433,9.004295023513627,5.375967282501897,0.4064628282182454,100.0,520.0
16.249116325081964,21.31876485931258,25.19797496870801,12.732839967808182,7.663191433577566,3.783981324182136,500.0,520.0
15.73223753609043,21.03332350820603,24.92591859481645,13.280599619962416,7.979513647846815,4.086918561236395,1000.0,520.0
16.092645293113442,20.818341918740963,24.94905628132299,15.944282059994471,11.21858543436695,7.0878710717849245,2000.0,520.0
15.772414894728726,20.911502509393102,24.94732937694205,14.039518920282404,8.900431305618028,4.86460443806908,5000.0,520.0
17.404121075658402,21.65768327058695,25.39087553610166,11.266646979253146,7.013084784324597,3.2798925188098877,100.0,708.0
15.866134872671417,21.347951373867225,25.13684515790198,12.59630609238635,7.114489591190541,3.3255958071557856,500.0,708.0
15.922360082952238,21.086952232922187,25.027149553156974,17.762517644485797,12.597925494515849,8.657728174281061,1000.0,708.0
16.142889000961297,20.79476916654788,24.956793514673954,15.409766351229152,10.757886185642569,6.595861837516495,2000.0,708.0
15.989320444401912,20.89904379329746,24.97027079824025,15.372376903996354,10.462653555100808,6.391426550158016,5000.0,708.0
15.421938287846146,21.116670842578245,24.75489772694533,17.7854360472461,12.090703492514002,8.452476608146917,100.0,308.0
16.129665195420934,20.347343532447375,24.577089943680207,11.334745241098197,7.117066904071756,2.8873204928389242,500.0,308.0
15.812311961120038,20.690635022364077,24.776287709510626,15.523072702781981,10.644749641537942,6.559096954391393,1000.0,308.0
16.18221661531514,20.948828089405275,24.967290650558297,13.782353313418334,9.0157418393282,4.997279278175178,2000.0,308.0
15.985923352024123,20.820040323698564,24.93682808511496,15.054116076247034,10.219999104572594,6.103211343156197,5000.0,308.0
16.95709159183494,20.961219846728802,25.15765869767985,0.8154017888273231,-3.188726466066541,-7.385165317017588,100.0,168.0
15.669586903359658,20.784294683852877,24.898858057248987,8.308556079737343,3.1938482992441237,-0.9207150741519854,500.0,168.0
16.241503655942985,20.340272733355597,24.735214171828623,11.442378082454155,7.343609005041543,2.948667566568517,1000.0,168.0
15.728976517730977,20.82768938816224,24.947342696123698,12.96126797836191,7.862555107930646,3.7429017999691894,2000.0,168.0
16.107228214570135,21.070933267687764,25.016221102345114,13.980087681148888,9.01638262803126,5.071094793373909,5000.0,168.0
16.89116787900089,21.435620884858054,25.49391938689483,7.5804224879737845,3.03596948211662,-1.0223290199201571,100.0,917.0
16.27133652482385,21.078427323660648,25.142127818965577,3.9371788332227666,-0.8699119656140297,-4.933612460918958,500.0,917.0
15.744944760836255,21.14198334894823,25.045435633995403,16.49718530156177,11.100146713449796,7.196694428402623,1000.0,917.0
15.973032401216017,20.999383266469444,24.990035881229723,13.806784439596491,8.780433574343064,4.789780959582785,2000.0,917.0
16.097380765154583,20.82942778925083,24.946609014083144,13.062843537282127,8.33079651318588,4.213615288353566,5000.0,917.0
15.979100349601914,20.889090883491185,24.852391078422855,19.233806266914506,14.323815733025235,10.360515538093566,100.0,923.0
16.442406921306564,20.679001941360283,24.898760117854337,15.036414331590294,10.799819311536574,6.58006113504252,500.0,923.0
16.229399335308813,20.63963433876807,24.859673136016937,16.403160365184846,11.99292536172559,7.772886564476721,1000.0,923.0
16.041900267681086,21.345495977918,25.167732191592847,12.964354437270146,7.660758727033233,3.8385225133583845,2000.0,923.0
16.06214728097072,21.087190408765153,25.070805093047774,12.70979691530944,7.684753787515007,3.7011391032323857,5000.0,923.0
15.944866880645037,21.186361125324147,24.999334724095633,12.029009809478495,6.787515564799385,2.9745419660278998,100.0,551.0
15.791584878440894,20.93959164607641,24.825573062349278,16.30071030613803,11.152703538502514,7.266722122229645,500.0,551.0
15.674037703650882,21.008711919908777,24.974623423696208,11.87322025077495,6.538546034517054,2.572634530729623,1000.0,551.0
16.028174461307465,21.01739330212085,25.010123669026243,15.425454475512105,10.436235634698718,6.443505267793327,2000.0,551.0
16.139002433989248,21.14078438596959,25.165368290824432,13.122041359162218,8.120259407181877,4.095675502327033,5000.0,551.0
15.364686968135373,20.595745758903675,24.35804124788028,12.689519200396752,7.458460409628451,3.696164920651846,100.0,102.0
15.848419259764036,21.53796367010102,25.28548262167287,26.424080033842152,20.734535623505167,16.98701667193332,500.0,102.0
16.087004741182746,21.02918541688547,25.00839436839653,14.143550736041107,9.201370060338384,5.222161108827322,1000.0,102.0
15.974294832518162,21.068122077033394,25.07010600909539,15.79395185190939,10.700124607394159,6.698140675332162,2000.0,102.0
16.093898991139724,21.344532910577975,25.16222297007417,14.485764847502807,9.235130928064557,5.417440868568363,5000.0,102.0
17.19740694474774,21.563332200649384,25.133922953523587,17.171739492535025,12.805814236633381,9.235223483759178,100.0,440.0
16.281038092168565,20.836378713682677,24.937117930509316,13.952061323912282,9.39672070239817,5.295981485571531,500.0,440.0
15.962615521601187,21.009287333446046,25.025347842020672,13.162950141200511,8.116278329355652,4.100217820781026,1000.0,440.0
15.85840451137323,21.01450663013638,24.897059293359646,14.67431854616435,9.5182164274012,5.635663764177934,2000.0,440.0
15.968493947798784,20.941097245664558,24.950704924960007,14.122037908171343,9.149434610305569,5.13982693101012,5000.0,440.0
15.133377768307902,21.870936089059683,25.276124316047905,19.60174521545575,12.86418689470397,9.458998667715747,100.0,139.0
16.0694863829193,21.08256668097679,25.178826006970027,15.353082284877686,10.340001986820198,6.24374266082696,500.0,139.0
15.985838381625506,20.8669648340975,25.03633475236169,13.592767699539337,8.711641247067341,4.542271328803153,1000.0,139.0
16.180572819933403,20.981282735549,25.061784809631547,13.749735966855823,8.949026051240224,4.868523977157679,2000.0,139.0
16.043687323826404,20.951754721644136,24.93800894667511,13.00883404307617,8.100766645258439,4.114512420227463,5000.0,139.0
15.895233552643958,19.928967548922742,24.473249953077108,16.39990371663037,12.366169720351586,7.82188731619722,100.0,422.0
15.698801385882298,21.28917959312819,25.02223017895077,12.322460890229706,6.732082682983815,2.9990320971612334,500.0,422.0
15.694465437966372,21.27205113732036,25.07717148836759,10.770332413927498,5.192746714573509,1.3876263635262802,1000.0,422.0
15.909240604604001,20.945527952066932,25.00871213141994,13.844245104279757,8.807957756816826,4.744773577463818,2000.0,422.0
16.01080276837564,20.926483272892888,24.95816970867765,15.101739682923387,10.18605917840614,6.154372742621376,5000.0,422.0
16.84188193454002,21.89453734454949,25.180249581638137,18.980213882445028,13.927558472435557,10.641846235346911,100.0,696.0
16.32556335645505,21.809679364153283,25.303124928732373,9.005576961333972,3.5214609536357386,0.028015389056648132,500.0,696.0
15.985972115842756,20.983864008802875,25.007658912330825,15.48886815864212,10.490976265682,6.467181362154051,1000.0,696.0
15.926220479964925,21.099165589367054,24.988754128410896,12.496943090316542,7.323997980914413,3.434409441870571,2000.0,696.0
16.072146580625414,21.06937467866655,25.03407436134127,13.934494491823713,8.93726639378258,4.972566711107859,5000.0,696.0
15.779327729405196,21.46522982383857,25.01522754441234,7.106069130518868,1.4201670360854948,-2.129830684488276,100.0,659.0
16.440311331853493,20.60635836054415,24.858891718718034,15.503691541285221,11.337644512594565,7.08511115442068,500.0,659.0
16.166834390503894,21.075038381142775,25.20333239852571,14.359012212199197,9.450808221560315,5.322514204177381,1000.0,659.0
16.22999048556393,20.88000201304022,24.920365523041347,17.98217828027564,13.332166752799353,9.291803242798224,2000.0,659.0
16.10270624616829,20.858431449590384,24.987098689314244,14.544271751831637,9.788546548409542,5.659879308685682,5000.0,659.0
15.991672998625873,21.78655497544488,25.32477806085567,-3.445168627995436,-9.240050604814442,-12.778273690225234,100.0,604.0
16.100940357978914,20.824786536737108,25.028719798853317,13.381719687048772,8.657873508290578,4.453940246174369,500.0,604.0
15.729928328470628,21.2417698569731,25.071490758982947,15.385632300475429,9.873790771972956,6.04406986996311,1000.0,604.0
15.863889893133198,21.142555547183328,25.050785326666592,14.608036324585534,9.329370670535404,5.42114089105214,2000.0,604.0
16.04677488273191,21.06200796865688,25.010788730216525,12.89995137999378,7.884718294068811,3.935937532509165,5000.0,604.0
16.003642560655628,21.280653305228448,25.140193599415944,20.341655161007616,15.064644416434795,11.205104122247299,100.0,276.0
15.928626136761146,21.332779346869323,25.166339115664037,16.388380460905132,10.984227250796955,7.150667482002241,500.0,276.0
16.198600359735565,21.01689713996774,24.94478986166591,8.3983848165132,3.580088036281026,-0.34780468541714527,1000.0,276.0
16.099849728431707,20.86188621249982,24.948369102406524,15.80375314934384,11.041716665275729,6.955233775369024,2000.0,276.0
16.08244288322782,21.067541681363814,24.99234379353939,14.781856579208636,9.796757781072643,5.8719556688970656,5000.0,276.0
16.323264898278737,21.41105152828981,25.26494449624186,11.105092168054398,6.017305538043324,2.1634125700912747,100.0,235.0
15.442943146497925,20.895645624571387,24.867376562737896,18.60982679037513,13.157124312301669,9.18539337413516,500.0,235.0
16.031746953231178,21.228172825478843,25.163407816875065,15.969705370626563,10.773279498378898,6.838044506982676,1000.0,235.0
16.103473578778747,20.87861173104958,24.88542494945638,11.400849379912941,6.625711227642107,2.618898009235309,2000.0,235.0
15.946545414620964,21.095417396279984,25.057997022660608,14.362552995550807,9.213681013891787,5.251101387511163,5000.0,235.0
16.134480966159416,19.757085833521813,24.61591160016519,19.20547913613104,15.582874268768641,10.724048502125264,100.0,973.0
16.050566552598482,21.564125149159416,25.28747092294882,15.991776513553553,10.47821791699262,6.754872143203215,500.0,973.0
16.177448493818808,21.092537109194147,25.09618741400692,17.27654324676014,12.361454631384802,8.35780432657203,1000.0,973.0
15.903458504532296,21.205455022867547,25.158654981134127,16.713422223766926,11.411425705431675,7.458225747165095,2000.0,973.0
15.985937993095625,21.00608953644815,25.012668556602854,14.68871950048495,9.668567957132424,5.661988936977721,5000.0,973.0
15.577641689806534,21.307821149424022,25.5381734669092,24.306748165088692,18.576568705471203,14.346216387986026,100.0,199.0
16.468173619353934,20.837656601656548,25.03300426467299,6.979952840882284,2.6104698585796697,-1.584877804436772,500.0,199.0
15.756274813462085,20.97976066902619,25.016340486738677,10.393135979316973,5.1696501237528665,1.1330703060403806,1000.0,199.0
15.934407033496228,20.98856946434107,24.89164436940736,13.064500247878001,8.010337817033161,4.10726291196687,2000.0,199.0
15.924242808142218,21.234202992636476,25.133523209762764,14.736949925403785,9.426989740909526,5.5276695237832385,5000.0,199.0
14.680224923845913,20.864587767886157,24.80687093455773,2.543127602673252,-3.641235241366992,-7.5835184080385645,100.0,480.0
15.899716391169491,21.333811367725417,25.111786640364848,11.565958802832014,6.1318638262760885,2.353888553636658,500.0,480.0
16.145507718215853,20.56573983371338,24.65863494516538,13.750560422329919,9.330328306832392,5.23743319538039,1000.0,480.0
15.95313190861365,20.743533968098568,24.973580151489784,16.524166777755873,11.733764718270955,7.503718534879738,2000.0,480.0
15.881424374644965,20.853344615795585,24.902013729317765,13.688569885995854,8.716649644845234,4.667980531323053,5000.0,480.0
16.19891242480493,21.43574348580851,24.864154649047627,10.33626503096756,5.099433969963982,1.6710228067248636,100.0,960.0
15.846944843016978,20.745022640753227,24.94363896564561,8.149070800498961,3.250993002762712,-0.9476233221296724,500.0,960.0
16.072684013636653,20.764169562392702,24.928747409340318,18.488150808685262,13.796665259929213,9.632087412981598,1000.0,960.0
16.061102159430916,21.1284861540801,25.085589471923775,12.208361201529435,7.140977206880251,3.183873889036576,2000.0,960.0
16.125544018729485,21.059708049459125,25.05648156485887,13.827239677545862,8.893075646816222,4.896302131416476,5000.0,960.0
16.126767137799433,20.547862216268456,24.599563893066943,2.623372174899501,-1.7977229035695217,-5.849424580368009,100.0,280.0
16.094254688998205,21.071558615958516,25.08682929263673,16.808745009907952,11.831441082947642,7.816170406269428,500.0,280.0
16.10803044815765,20.77414707575288,24.921171921201598,21.25397236856564,16.58785574097041,12.440830895521692,1000.0,280.0
15.982606858217636,20.865412721318833,24.921885774293962,12.97813574414132,8.095329881040122,4.0388568280649935,2000.0,280.0
16.057570962770633,20.944832652453293,24.96997729002512,14.324597206319943,9.437335516637283,5.412190879065456,5000.0,280.0
15.509046187636919,22.16948898814269,25.66545866660949,-1.2940393672050163,-7.954482167710786,-11.450451846177586,100.0,458.0
16.114843843125897,21.01021524411398,25.053462732748763,13.315186665698697,8.419815264710614,4.376567776075831,500.0,458.0
16.030705129518168,21.15220632793968,25.251898483341762,15.894593129088804,10.773091930667292,6.67339977526521,1000.0,458.0
15.840932452320239,21.310039207357413,25.135627051988564,10.993140775441304,5.52403402040413,1.698446175772979,2000.0,458.0
16.07402167016621,21.07695990933086,25.055084506448836,16.994498788922073,11.991560549757423,8.013435952639448,5000.0,458.0
15.04213271000964,21.32260439987347,24.981189753404976,6.862779665896539,0.582307976032709,-3.0762773774987977,100.0,965.0
15.884111892710585,20.98265492922286,24.72392551424774,19.679728430094436,14.58118539358216,10.839914808557282,500.0,965.0
16.424891198071343,20.940138228764468,25.029214059884026,14.050847221819758,9.535600191126633,5.446524360007075,1000.0,965.0
15.98712029846655,20.802734068272805,24.89987104420849,14.639770906779063,9.824157136972808,5.7270201610371245,2000.0,965.0
16.038733475597624,20.97831457060228,24.994232427380126,15.371221242213188,10.431640147208533,6.415722290430686,5000.0,965.0
14.713167617336914,21.43044991048145,25.306957955394473,19.760680374434365,13.04339808128983,9.166890036376806,100.0,313.0
16.278041618437108,20.481217118878675,24.819693872879135,11.725989184399616,7.522813683958049,3.1843369299575883,500.0,313.0
15.901967222214573,20.65006889392575,24.744486269579156,13.127007814673071,8.378906142961895,4.284488767308488,1000.0,313.0
